mediaID,deploymentID,sequenceID,captureMethod,timeStamp,filePath,fileName,fileMediatype,exifData,favourite,comments,_id
year_camLoc_camID_tripNum_img_00026.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00026.jpg,image/jpeg,"{""name"":25,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00026.jpg"",12.16,""year_camLoc_camID_tripNum_img_00026.jpg"",""100RECNX"",""913 KiB"",""2021:04:04 06:47:04-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:41-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:47:04"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:47:04"",""2021:04:04 13:47:04"",-9,""Y, Cb, Cr, -"",57,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6684,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7730,10240,90,9430,9477,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00027.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00027.jpg,image/jpeg,"{""name"":26,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00027.jpg"",12.16,""year_camLoc_camID_tripNum_img_00027.jpg"",""100RECNX"",""917 KiB"",""2021:04:04 06:45:40-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:41-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:45:40"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:45:40"",""2021:04:04 13:45:40"",-9,""Y, Cb, Cr, -"",5,102,""1.4a"",""2019:07:31"",""Motion Detection"",""2 of 3"",6667,""Monday"",""Last Quarter"",""86 F"",""30 C"",128,0,64,128,""Off"",7790,10240,90,9464,9494,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00028.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00028.jpg,image/jpeg,"{""name"":27,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00028.jpg"",12.16,""year_camLoc_camID_tripNum_img_00028.jpg"",""100RECNX"",""917 KiB"",""2021:04:04 06:47:22-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:41-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:47:23"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:47:23"",""2021:04:04 13:47:23"",-9,""Y, Cb, Cr, -"",63,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6686,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7751,10240,90,9430,9486,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00029.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00029.jpg,image/jpeg,"{""name"":28,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00029.jpg"",12.16,""year_camLoc_camID_tripNum_img_00029.jpg"",""100RECNX"",""914 KiB"",""2021:04:04 06:46:28-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:41-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:46:29"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:46:29"",""2021:04:04 13:46:29"",-9,""Y, Cb, Cr, -"",37,102,""1.4a"",""2019:07:31"",""Motion Detection"",""1 of 3"",6678,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7794,10240,90,9430,9473,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00030.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00030.jpg,image/jpeg,"{""name"":29,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00030.jpg"",12.16,""year_camLoc_camID_tripNum_img_00030.jpg"",""100RECNX"",""923 KiB"",""2021:04:04 06:47:30-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:42-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:47:30"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:47:30"",""2021:04:04 13:47:30"",-9,""Y, Cb, Cr, -"",69,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6688,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7969,10240,90,9430,9482,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00031.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00031.jpg,image/jpeg,"{""name"":30,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00031.jpg"",12.16,""year_camLoc_camID_tripNum_img_00031.jpg"",""100RECNX"",""916 KiB"",""2021:04:04 06:45:40-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:42-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:45:40"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:45:40"",""2021:04:04 13:45:40"",-9,""Y, Cb, Cr, -"",6,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6667,""Monday"",""Last Quarter"",""86 F"",""30 C"",128,0,64,128,""Off"",7790,10240,90,9464,9494,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00032.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00032.jpg,image/jpeg,"{""name"":31,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00032.jpg"",12.16,""year_camLoc_camID_tripNum_img_00032.jpg"",""100RECNX"",""920 KiB"",""2021:04:04 06:47:38-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:43-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:47:38"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:47:38"",""2021:04:04 13:47:38"",-9,""Y, Cb, Cr, -"",75,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6690,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7943,10240,90,9430,9477,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00033.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00033.jpg,image/jpeg,"{""name"":32,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00033.jpg"",12.16,""year_camLoc_camID_tripNum_img_00033.jpg"",""100RECNX"",""914 KiB"",""2021:04:04 06:45:42-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:43-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:45:42"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:45:42"",""2021:04:04 13:45:42"",-9,""Y, Cb, Cr, -"",7,102,""1.4a"",""2019:07:31"",""Motion Detection"",""1 of 3"",6668,""Monday"",""Last Quarter"",""86 F"",""30 C"",128,0,64,128,""Off"",7750,10240,90,9464,9492,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00034.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00034.jpg,image/jpeg,"{""name"":33,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00034.jpg"",12.16,""year_camLoc_camID_tripNum_img_00034.jpg"",""100RECNX"",""918 KiB"",""2021:04:04 06:47:46-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:43-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:47:47"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:47:47"",""2021:04:04 13:47:47"",-9,""Y, Cb, Cr, -"",81,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6692,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7759,10240,90,9430,9473,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
year_camLoc_camID_tripNum_img_00035.jpg,CAMID_CAMLOC,seq1,Motion detection,2022-11-22T06:00:24.035091,100RECNX,100RECNX/year_camLoc_camID_tripNum_img_00035.jpg,image/jpeg,"{""name"":34,""index"":[""SourceFile"",""ExifToolVersion"",""FileName"",""Directory"",""FileSize"",""FileModifyDate"",""FileAccessDate"",""FileInodeChangeDate"",""FilePermissions"",""FileType"",""FileTypeExtension"",""MIMEType"",""ExifByteOrder"",""Make"",""Model"",""XResolution"",""YResolution"",""ResolutionUnit"",""ModifyDate"",""YCbCrPositioning"",""ExposureTime"",""ISO"",""ExifVersion"",""DateTimeOriginal"",""CreateDate"",""TimeZoneOffset"",""ComponentsConfiguration"",""FileNumber"",""DirectoryNumber"",""FirmwareVersion"",""FirmwareDate"",""TriggerMode"",""Sequence"",""EventNumber"",""DayOfWeek"",""MoonPhase"",""AmbientTemperatureFahrenheit"",""AmbientTemperature"",""Contrast"",""Brightness"",""Sharpness"",""Saturation"",""Flash"",""AmbientInfrared"",""AmbientLight"",""MotionSensitivity"",""BatteryVoltage"",""BatteryVoltageAvg"",""BatteryType"",""UserLabel"",""SerialNumber"",""FlashpixVersion"",""ColorSpace"",""ExifImageWidth"",""ExifImageHeight"",""ExposureMode"",""WhiteBalance"",""SceneCaptureType"",""ImageWidth"",""ImageHeight"",""EncodingProcess"",""BitsPerSample"",""ColorComponents"",""YCbCrSubSampling"",""ImageSize"",""Megapixels"",""ShutterSpeed""],""data"":[""100RECNX\/year_camLoc_camID_tripNum_img_00035.jpg"",12.16,""year_camLoc_camID_tripNum_img_00035.jpg"",""100RECNX"",""917 KiB"",""2021:04:04 06:47:56-07:00"",""2022:11:21 16:00:00-08:00"",""2022:11:18 09:34:44-08:00"",""rw-r--r--"",""JPEG"",""jpg"",""image\/jpeg"",""Little-endian (Intel, II)"",""RECONYX"",""HYPERFIRE 2 COVERT"",72,72,""inches"",""2021:04:04 13:47:56"",""Co-sited"",""1\/1920"",100,220,""2021:04:04 13:47:56"",""2021:04:04 13:47:56"",-9,""Y, Cb, Cr, -"",87,102,""1.4a"",""2019:07:31"",""Motion Detection"",""3 of 3"",6694,""Monday"",""Last Quarter"",""87 F"",""31 C"",128,0,64,128,""Off"",7830,10240,90,9430,9469,1,""09A2021-1"",""H"",100,""sRGB"",2048,1440,""Auto"",""Manual"",""Standard"",2048,1440,""Baseline DCT, Huffman coding"",8,3,""YCbCr4:2:2 (2 1)"",""2048x1440"",2.9,""1\/1920""]}",,test comment,
